address,lat,lon
"TROUY, 18570, France",47.0088361,2.3565352
"COULOMBS, 28210, France",48.6520318,1.544411
"MEMBROLLE, 37390, France",47.4449038,0.6271357
"AUNEAU, 28700, France",48.4705667,1.7714868
"LANGEAIS, 37130, France",47.3239338,0.4072956
"EPERNON, 28230, France",48.6101745,1.677222
"CHER, 41400, France",47.0248824,2.5753334
"VILLEMOIRIEU, 38460, France",45.719104,5.2271758
"BOISSISE, 77350, France",48.5338939,2.5930441
"GARGES, 95140, France",48.9703841,2.399024
"CHAMPAGNE, 69410, France",45.831944,-0.906667
"ORBEY, 68370, France",48.1272548,7.1622187
"LIMAY, 78520, France",48.9921015,1.7353686
"BONNEVILLE, 74130, France",46.0775797,6.4086189
"CHATILLON, 92320, France",48.7997756,2.2897124
"ECULLY, 69130, France",45.7754498,4.7785644
"OYE, 71610, France",46.3235692,4.191555
"MONTECHEROUX, 25190, France",47.3496097,6.8062962
"DUNG, 25550, France",47.502333,6.7508356
"SAINT, 71350, France",46.947515,4.9085123
"MAICHE, 25120, France",47.2520567,6.800917
"YERRES, 91330, France",48.716811,2.4879753
"MONTAGNE, 97417, France",45.1417,5.19378
"PUISAYE, 89520, France",47.6181326,3.1975937
"MOISSEY, 39290, France",47.1969846,5.5244879
"TILLE, 21560, France",47.3450572,5.1893967
"DOLE, 39100, France",47.0921047,5.4925463
"AUXONNE, 21130, France",47.1936509,5.3882954
"CHAMPAGNOLE, 39300, France",46.7456049,5.9083581
"DUC, 25870, France",47.3082022,6.0059987
"AUXONS, 25870, France",47.3004887,5.9705072
"THIEBOUHANS, 25470, France",47.2808774,6.845138
"CORMOT, 21340, France",46.9765872,4.6306733
"CLUNY, 71250, France",46.4339446,4.6576358
"THIAIS, 94320, France",48.7643664,2.391024
"PROCHE, 71100, France",48.6785918,6.1389372
"SANCE, 71000, France",46.3401851,4.8308429
"SAINT, 58250, France",46.7605822,3.7193605
"ORMOY, 70500, France",47.89,5.97827
"BRIAUCOURT, 70800, France",47.8233027,6.2482285
"BRANNAY, 89150, France",48.2309465,3.1192051
"VINEUSE, 71960, France",46.3472473,4.7201986
"LOIRE, 58400, France",,
"CLESSE, 71260, France",46.416292,4.8140269
"ROIDE, 25150, France",,
"MACON, 71850, France",46.3098212,4.784542
"SERCY, 71460, France",46.6037771,4.6874789
"VESOUL, 70000, France",47.6197395,6.1544694
"AMANCE, 70160, France",47.7997,6.05783
"IMPHY, 58160, France",46.9281117,3.2627526
"VALLEE, 89110, France",47.7989,3.3339
"BOISSY, 94470, France",48.7479193,2.5124717
"FAUVERNEY, 21110, France",47.2547643,5.1450375
"CUISERY, 71290, France",46.559285,5.0018538
"MORANGIS, 91420, France",48.7022956,2.3367599
"BERNES, 95340, France",49.90874,3.09737
"MARGENCY, 95580, France",49.002,2.28847
"MONTREUIL, 93100, France",48.8623357,2.4412184
"OSNY, 95520, France",49.0660487,2.0614598
"SAINT, 80880, France",50.0750279,1.4348676
"BOUSSY, 91800, France",45.8558489,5.9820959
"WISSOUS, 91320, France",48.7316381,2.3268669
"VILLEBON, 91140, France",48.3910238,1.2080985
"CRISENOY, 77390, France",48.5961401,2.7431226
"AMAURY, 78490, France",48.779142,1.8070765
"EPOYE, 51490, France",49.2905021,4.23803
"BERGHEIM, 68750, France",48.2056672,7.3621755
"BISCHOFFSHEIM, 67870, France",48.4876657,7.4901898
"GUNDERSHOFFEN, 67110, France",48.9052729,7.6538032
"CRESPIÈRES, 78121, France",48.8821534,1.9202924
"HOCHFELDEN, 67270, France",48.7582999,7.5701101
"REGUISHEIM, 68890, France",47.8932253,7.3543762
"BERRU, 51420, France",49.2705732,4.1492358
"PONT, 10150, France",47.1777278,5.3147014
"AUMETZ, 57710, France",49.4176978,5.9425418
"ROHRWILLER, 67410, France",48.7557,7.90439
"KALTENHOUSE, 67240, France",48.7909298,7.8330608
"VENDENHEIM, 67550, France",48.6656016,7.7109609
"BOLLWILLER, 68540, France",47.8600613,7.2623733
"NANCY, 54500, France",48.6937223,6.1834097
"GALFINGUE, 68990, France",47.7044912,7.2236648
"FROENINGEN, 68720, France",47.6911863,7.2705461
"VILLERS, 54600, France",48.6731344,6.1536378
"OHLUNGEN, 67590, France",48.8106263,7.7001672
"BERGHOLTZ, 68500, France",47.9176209,7.2469864
"STUTZHEIM, 67370, France",48.6285965,7.6250218
"MAXEVILLE, 54320, France",48.7119046,6.1641314
"COURCY, 51220, France",49.3230873,4.0014265
"ATTENSCHWILLER, 68220, France",47.5658426,7.4638015
"WIWERSHEIM, 67370, France",48.6397249,7.6063849
"ETTENDORF, 67350, France",48.8136836,7.5830522
"CHAUMONT, 52000, France",48.1111324,5.1395849
"ROUNTZENHEIM, 67480, France",48.8203804,7.99493
"VIGNOBLE, 68240, France",48.1549584,7.247853
"SEICHAMPS, 54280, France",48.7145001,6.2611518
"VALMY, 51800, France",49.0849683,4.773982
"CHAUSSÉE, 51240, France",,
"PONT, 63430, France",47.1777278,5.3147014
"BOLQUÈRE, 66210, France",42.5023721,2.0786803
"SAUVIAN, 34410, France",43.2917,3.25476
"PRIEST, 69800, France",45.6965347,4.9441635
"MORANCE, 69480, France",45.897961,4.6998465
"SAYAT, 63530, France",45.8273147,3.0510236
"VAILHAUQUÈS, 34570, France",43.6716001,3.7170799
"FRANCHEVILLE, 69340, France",45.735748,4.7647304
"MARIGNIER, 74970, France",46.0903808,6.4992902
"LUDE, 72800, France",47.6183913,0.0580722
"CHANGY, 42310, France",46.1416642,3.8916977
"BRÉGNIER, 1300, France",45.6484015,5.6201646
"ASSAS, 34820, France",43.7014005,3.9004204
"GILLONNAY, 38260, France",45.391,5.30162
"ÉPARGNES, 17120, France",45.5419545,-0.8031753
"RÉOLE, 33190, France",44.5818395,-0.0391639
"SAINTES, 17100, France",45.7460663,-0.6300671
"SAINT, 17110, France",45.6033633,-0.9726917
"SAINT, 17200, France",45.6307629,-1.0271186
"PESSAC, 33318, France",44.805615,-0.6308396
"CONDOM, 32100, France",43.9564563,0.3745929
"SAINT, 33240, France",44.991184,-0.440475
"CHÂTEAU, 37110, France",46.4270854,4.6009595
"MER, 17640, France",,
"DIDONNE, 17110, France",45.6035758,-0.9845375
"BAINS, 17390, France",45.0091425,3.7760258
"GEOIRS, 38590, France",45.340067,5.3439958
"ETOILE, 69280, France",,
"BUCH, 33260, France",49.0305564,6.0996507
"LALUQUE, 40465, France",43.8542763,-0.9935105
"MIRAMBEAU, 17150, France",45.3723689,-0.5702444
"ÉCHENEVEX, 1170, France",46.3094,6.03987
"BASSENS, 33530, France",44.9015003,-0.5163222
"AUSSONNE, 31840, France",43.6828953,1.31799
"NIMES, 30000, France",43.8374249,4.3600687
"APPRIEU, 38140, France",45.3992601,5.502492
"CASSIS, 13260, France",43.2140359,5.5396318
"CHEVAL, 84460, France",43.800822,5.0635597
"SERRES, 5700, France",48.6911344,6.4642569
"VAULX, 74150, France",45.929661,5.9970594
"DESINGY, 74270, France",45.9950567,5.8903594
"SAINT, 69620, France",45.9179079,4.60763
"SAINT, 63200, France",45.94934,3.0778606
"VEYRE, 63960, France",45.6732958,3.1648468
"BRISON, 73100, France",45.7565044,5.8771971
"VILLAGE, 73550, France",50.1821204,4.021761
"PLAN, 13380, France",,
"CLUSAZ, 74220, France",45.9043659,6.4239011
"MONTRABE, 31850, France",43.6428004,1.5251852
"SEIX, 9140, France",42.8656826,1.2032212
"MONTIGNARGUES, 30190, France",43.9307,4.19924
"ROGALLE, 9140, France",42.8892613,1.191655
"RESTINCLIERES, 34160, France",43.7238,4.03747
"ANNECY, 74940, France",45.8992348,6.1288847
"CRESPIAN, 30260, France",43.8829,4.09692
"ROSIERS, 30340, France",44.1739345,4.1089897
"BARON, 30700, France",44.0489,4.2861
"GRISOLLES, 82170, France",43.8289611,1.2970694
"PORT, 9320, France",46.1635975,5.5710285
"SAUZET, 30190, France",43.9613,4.21135
"BOUZIGUES, 34140, France",43.4470166,3.6590146
"SAIGUÈDE, 31470, France",43.5286016,1.1446254
"L, 32600, France",43.6332345,1.1444213
"MANDUEL, 30129, France",43.8185561,4.4732242
"POUZOLLES, 34480, France",43.4829992,3.2787556
"CAHORS, 46000, France",44.4495,1.4364999
"MUDAISON, 34130, France",43.6493916,4.041147
"CAVEIRAC, 30820, France",43.825366,4.2627261
"CALMETTE, 30190, France",43.9272066,4.2635836
"POUJOLS, 34700, France",43.7645952,3.3240933
"JONQUIÈRES, 84150, France",44.1152999,4.9000964
"MONTPEZAT, 30730, France",43.853366,4.1578531
"ANGLES, 30133, France",43.9525855,4.766294
"BLAUZAC, 30700, France",43.962,4.36824
"SAZE, 30650, France",43.9412882,4.6818544
"SAINT, 30700, France",44.0319121,4.4875447
"TARN, 31340, France",43.8218722,1.5406488
"QUINT, 31130, France",43.5854856,1.528301
"SAUSSINES, 34160, France",43.762659,4.056727
"CAILAR, 30740, France",43.6739623,4.2360094
"CRAU, 83260, France",43.1497034,6.0737053
"VAISON, 84110, France",44.2407641,5.075737
"GERMAGNY, 71460, France",46.6707129,4.6022805
"BEDOUS, 64490, France",42.9992191,-0.6002255
"SANILHAC, 24660, France",45.1145625,0.7029407
"CESSY, 1170, France",46.3181308,6.0691189
"CHAMBÉRY, 73000, France",45.5662672,5.9203636
"ANNEMASSE, 74100, France",46.1934005,6.2341093
"OZ, 38114, France",45.140555,6.0516231
"CLAIX, 38640, France",45.1200404,5.6729013
"MIONS, 69780, France",45.6638963,4.9570975
"CHESSY, 69380, France",45.8871851,4.6229818
"SAINT, 38790, France",45.5651623,5.0894076
"BONNEFAMILLE, 38090, France",45.5964025,5.1293466
"TASSIN, 69244, France",45.7617013,4.7586206
"LARRINGES, 74500, France",46.3692653,6.5725063
"CENTRE, 38000, France",48.1113278,-1.6807642
"SAINT, 38400, France",45.189777,5.7712026
"LENTILLY, 69210, France",45.8179161,4.6633554
"MORAS, 38460, France",45.6878,5.25771
"AUVERGNE, 63800, France",45.7392306,3.1962804
"OULLINS, 69600, France",45.7153254,4.8039331
"EPARRES, 38300, France",45.5331504,5.2916242
"SASSENAGE, 38360, France",45.2066078,5.6629992
"L, 69210, France",45.844474,4.6702623
"CHAPONOST, 69630, France",45.7107025,4.7469158
"SAINT, 18390, France",47.0963826,2.4847012
"VOREPPE, 38340, France",45.2928424,5.6361825
"SAINT, 1370, France",44.8100795,-0.5982853
"CELLIEU, 42320, France",45.5230111,4.541702
"BLYES, 1150, France",45.8469121,5.2487121
"L, 38470, France",45.2383222,5.4056274
"CUXAC, 11590, France",43.2434772,2.9993069
"NOVALAISE, 73470, France",45.5951342,5.7704482
"TREVIERS, 34270, France",43.7694101,3.8644554
"CHASSELAY, 69380, France",45.8743,4.77114
"COMBLOUX, 74920, France",45.8949213,6.6448413
"ALLIER, 3700, France",46.3674641,3.1638828
"TOUCAS, 83210, France",43.2058411,6.0251908
"AZUR, 83740, France",43.7988816,-1.3030524
"AYGULF, 83370, France",43.3859229,6.7224304
"AURON, 6660, France",44.2262702,6.9309839
"PRADET, 83220, France",43.1037608,6.0223774
"COGOLIN, 83310, France",43.25,6.53659
"SIX, 83140, France",43.0935105,5.8393953
"ROQUEBRUNE, 83520, France",44.6286853,0.0226196
"MER, 83110, France",,
"VESUBIE, 6450, France",44.0700773,7.2565002
"RAYOL, 83820, France",43.1591343,6.4705918
"MONNERIE, 63650, France",45.8709833,3.6073529
"MARTIN, 6190, France",45.1271532,-0.1730524
"VALBONNE, 6560, France",43.641141,7.0086255
"MARTIGUES, 13117, France",43.4057279,5.0548176
"FONTAINES, 84210, France",,
"MER, 83500, France",,
"MARSEILLE, 13016, France",43.2961743,5.3699525
"PLAGES, 83140, France",43.0935105,5.8393953
"ISOLA, 6420, France",44.1860506,7.0519874
"VENACO, 20250, France",42.2318667,9.172566
"POGGIO, 20221, France",42.3461105,9.4971696
"PARIS, 75001, France",,
"LYON, 69001, France",45.7578137,4.8320114
"LYON, 41920, France",,
"MARSEILLE, 13001, France",43.2961743,5.3699525
"GROSSETO, 20128, France",41.8713232,8.9638329
